Metric: | MAE	| RMSE	
Avg:	6.1431	38.6631
Min:	5.8301	33.8741

==================================
Detailed results for 50 epochs:
8.5640	53.1082
7.8182	51.2832
7.3386	49.7077
7.0231	48.3289
6.8193	47.1145
6.6341	46.0353
6.4261	45.0644
6.3757	44.1970
6.3060	43.4213
6.2105	42.7002
6.1832	42.0419
6.1729	41.4359
6.0658	40.8576
6.1123	40.3999
5.9972	39.8824
5.9785	39.4684
5.9730	39.0677
6.0597	38.7407
5.9769	38.3403
5.9477	38.0258
5.9831	37.8046
5.8987	37.4549
5.8892	37.2016
5.8518	37.0001
5.9422	36.8405
5.8301	36.5338
5.8556	36.3430
5.9231	36.2391
5.9655	36.1319
5.9662	35.9656
5.8759	35.7725
5.9414	35.6954
5.8734	35.5163
5.9686	35.5059
5.9988	35.4411
5.9019	35.2555
5.8652	35.1679
5.9279	35.0629
5.9110	35.0062
5.8933	34.8745
5.8675	34.7630
5.8632	34.6331
5.8374	34.4728
5.8929	34.4384
5.9097	34.3683
5.9431	34.3238
5.9351	34.2399
5.8962	34.0665
5.8558	33.9388
5.9064	33.8741
