Metric: | MAE	| RMSE	
Avg:	7.9410	35.5367
Min:	7.7388	33.9923

==================================
Detailed results for 50 epochs:
8.1866	46.9432
7.9415	42.8419
7.7971	40.9271
7.7966	39.9326
7.7595	38.9928
7.7401	38.2550
7.7585	37.5926
7.7388	36.8249
7.8433	36.8559
7.8545	36.3210
7.8177	35.7051
7.8785	35.7594
7.8825	35.3870
7.8941	35.0797
7.9253	35.1198
7.9219	34.9880
7.9159	34.8081
7.9626	34.8638
7.9474	34.5938
7.9541	34.4653
7.9900	34.8284
7.9527	34.6013
7.9658	34.5839
7.9637	34.3742
7.9749	34.3533
7.9858	34.4070
7.9958	34.4316
7.9921	34.5331
7.9918	34.3641
7.9943	34.4810
8.0000	34.3500
7.9928	34.1918
7.9813	34.1178
7.9863	34.1148
8.0038	34.3401
7.9927	34.2096
7.9751	34.2337
7.9935	34.3481
7.9904	34.3077
7.9870	34.4533
7.9983	34.2263
7.9717	34.2812
7.9826	34.4662
7.9899	34.3323
7.9893	34.4302
7.9605	33.9923
7.9912	34.1934
7.9790	34.3584
7.9728	34.3201
7.9879	34.3510
