Metric: | MAE	| RMSE	
Avg:	7.8425	34.4130
Min:	7.7226	33.5416

==================================
Detailed results for 50 epochs:
7.9529	42.7553
7.7416	39.7681
7.7370	38.3217
7.7226	37.0316
7.7860	36.2139
7.8109	35.4642
7.8378	34.9315
7.8521	34.6058
7.8611	34.4313
7.8659	34.1830
7.8987	34.3830
7.9163	34.2216
7.9003	34.1510
7.9018	34.1528
7.8906	33.9897
7.8756	34.0016
7.9155	33.8319
7.8971	33.9363
7.9202	34.0318
7.8905	33.9131
7.8883	33.8014
7.8793	33.6576
7.8847	33.7732
7.8617	33.6858
7.8738	33.5892
7.8591	33.5521
7.8358	33.6634
7.8782	34.0237
7.8533	33.6658
7.8557	33.7707
7.8476	33.7631
7.8479	33.7485
7.8544	33.6517
7.8278	33.6866
7.8353	33.6396
7.8463	33.8554
7.8324	33.8083
7.8081	33.7158
7.8233	33.8126
7.8166	33.8431
7.8085	33.8381
7.8047	33.8850
7.8020	33.9208
7.7941	33.7601
7.8155	33.9494
7.7931	33.6920
7.7819	33.5797
7.8042	33.8208
7.7751	33.6363
7.7599	33.5416
